date,qu,qd
2005-10-26,30.70,30.70
2005-10-27,26.25,28.40
2005-10-28,32.60,32.60
2005-10-29,32.80,32.80
2005-10-30,30.50,30.50
2005-10-31,28.60,28.60
2005-11-01,48.08,42.10
2005-11-02,41.17,45.00
2005-11-03,68.11,56.40
2005-11-04,72.47,66.50
2005-11-05,87.17,81.20
2005-11-06,475.39,424.00
2005-11-07,735.69,680.00
2005-11-08,208.96,193.00
2005-11-09,122.95,113.00
2005-11-10,106.53,94.40
2005-11-11,97.94,85.80
2005-11-12,88.89,77.00
2005-11-13,128.14,108.00
2005-11-14,168.34,130.00
2005-11-15,123.89,104.00
2005-11-16,95.82,81.50
2005-11-17,82.75,72.80
2005-11-18,68.94,67.00
2005-11-19,68.67,62.60
2005-11-20,63.02,58.90
2005-11-21,60.98,57.10
2005-11-22,61.17,55.10
2005-11-23,56.52,52.40
2005-11-24,59.03,53.20
2005-11-25,101.42,91.20
2005-11-26,107.74,93.40
2005-11-27,78.66,70.50
2005-11-28,111.78,87.30
2005-11-29,109.06,96.70
2005-11-30,139.66,109.00
2005-12-01,2572.03,1830.00
2005-12-02,813.91,626.00
2005-12-03,332.09,253.00
2005-12-04,220.72,173.00
2005-12-05,171.80,142.00
2005-12-06,147.73,116.00
2005-12-07,148.00,116.00
2005-12-08,179.21,145.00
2005-12-09,146.56,117.00
2005-12-10,130.86,103.00
2005-12-11,113.37,94.80
2005-12-12,121.64,89.00
2005-12-13,108.91,83.30
2005-12-14,85.04,78.00
2005-12-15,90.22,73.90
2005-12-16,83.98,70.20
2005-12-17,84.02,67.70
2005-12-18,102.26,74.40
2005-12-19,320.11,115.00
2005-12-20,591.10,190.00
2005-12-21,508.96,240.00
2005-12-22,558.45,351.00
2005-12-23,411.04,352.99
2005-12-24,290.22,285.00
2005-12-25,257.32,265.00
2005-12-26,282.41,295.00
2005-12-27,766.34,540.00
2005-12-28,1709.66,1360.00
2005-12-29,1263.69,1350.00
2005-12-30,6531.00,3730.00
2005-12-31,3683.94,2710.00
2006-01-01,2098.14,1770.00
2006-01-02,1545.59,1630.00
2006-01-03,1170.25,1350.00
2006-01-04,956.72,1180.00
2006-01-05,794.28,1080.00
2006-01-06,673.07,1010.00
2006-01-07,649.86,1020.00
2006-01-08,567.66,958.00
2006-01-09,557.50,904.00
2006-01-10,529.67,902.00
2006-01-11,614.87,926.00
2006-01-12,527.41,769.00
2006-01-13,699.47,904.00
2006-01-14,1218.27,1370.00
2006-01-15,867.63,997.00
2006-01-16,763.85,718.00
2006-01-17,1198.19,862.00
2006-01-18,1215.60,940.00
2006-01-19,842.12,731.00
2006-01-20,1046.26,917.00
2006-01-21,751.29,740.00
2006-01-22,574.95,564.00
2006-01-23,551.08,433.00
2006-01-24,551.82,392.00
2006-01-25,524.53,373.00
2006-01-26,487.05,345.00
2006-01-27,457.63,348.00
2006-01-28,643.41,452.00
2006-01-29,539.60,389.00
2006-01-30,1215.04,796.00
2006-01-31,947.30,641.00
2006-02-01,2058.66,1530.00
2006-02-02,1623.30,1390.00
2006-02-03,1210.15,1130.00
2006-02-04,1569.50,1430.00
2006-02-05,1082.59,1060.00
2006-02-06,912.32,925.00
2006-02-07,792.59,835.00
2006-02-08,731.75,748.00
2006-02-09,652.17,649.00
2006-02-10,597.58,617.00
2006-02-11,516.83,585.00
2006-02-12,479.88,557.00
2006-02-13,505.87,509.00
2006-02-14,465.73,395.00
2006-02-15,405.09,308.00
2006-02-16,377.58,290.00
2006-02-17,396.53,273.00
2006-02-18,311.08,222.00
2006-02-19,302.53,207.00
2006-02-20,319.13,197.00
2006-02-21,293.71,190.00
2006-02-22,299.37,182.00
2006-02-23,296.37,179.00
2006-02-24,278.75,173.00
2006-02-25,195.74,162.00
2006-02-26,236.31,158.00
2006-02-27,454.23,238.00
2006-02-28,595.34,328.00
2006-03-01,410.48,236.00
2006-03-02,400.81,273.00
2006-03-03,354.20,239.00
2006-03-04,255.25,223.00
2006-03-05,280.94,216.00
2006-03-06,334.77,223.00
2006-03-07,331.07,252.00
2006-03-08,363.87,258.00
2006-03-09,397.27,299.00
2006-03-10,381.13,290.00
2006-03-11,285.75,271.00
2006-03-12,291.18,255.00
2006-03-13,333.92,242.00
2006-03-14,334.35,235.00
2006-03-15,319.64,209.00
2006-03-16,333.91,201.00
2006-03-17,355.34,199.00
2006-03-18,315.98,193.00
2006-03-19,313.51,183.00
2006-03-20,316.62,186.00
2006-03-21,297.83,208.00
2006-03-22,297.50,219.00
2006-03-23,317.06,223.00
2006-03-24,363.93,243.00
2006-03-25,368.94,267.00
2006-03-26,385.81,246.00
2006-03-27,360.83,232.00
2006-03-28,342.85,241.00
2006-03-29,364.51,296.00
2006-03-30,375.96,311.00
2006-03-31,396.83,370.00
2006-04-01,377.70,397.00
2006-04-02,355.17,382.00
2006-04-03,427.13,381.00
2006-04-04,413.66,360.00
2006-04-05,402.96,338.00
2006-04-06,303.37,261.00
2006-04-07,394.89,353.00
2006-04-08,376.17,403.00
2006-04-09,465.77,462.00
2006-04-10,521.30,502.00
2006-04-11,467.77,464.00
2006-04-12,449.54,434.00
2006-04-13,445.83,427.00
2006-04-14,442.77,431.00
2006-04-15,468.83,450.00
2006-04-16,449.77,438.00
2006-04-17,444.93,417.00
2006-04-18,390.83,383.00
2006-04-19,404.61,361.00
2006-04-20,400.02,328.00
2006-04-21,458.44,383.00
2006-04-22,458.93,407.00
2006-04-23,443.52,396.00
2006-04-24,405.33,397.00
2006-04-25,395.08,399.00
2006-04-26,403.00,403.00
2006-04-27,421.44,394.00
2006-04-28,403.09,383.00
2006-04-29,416.76,405.00
2006-04-30,432.40,412.00
2006-05-01,378.93,391.00
2006-05-02,347.08,351.00
2006-05-03,313.59,318.00
2006-05-04,295.08,299.00
2006-05-05,285.92,282.00
2006-05-06,268.41,264.00
2006-05-07,263.00,263.00
2006-05-08,251.59,256.00
2006-05-09,235.08,239.00
2006-05-10,218.24,230.00
2006-05-11,218.16,226.00
2006-05-12,225.84,218.00
2006-05-13,177.16,185.00
2006-05-14,174.92,171.00
2006-05-15,171.84,164.00
2006-05-16,134.00,158.00
2006-05-17,117.39,161.00
2006-05-18,137.91,158.00
2006-05-19,158.33,174.00
2006-05-20,208.83,225.00
2006-05-21,194.33,210.00
2006-05-22,218.92,215.00
2006-05-23,201.68,186.00
2006-05-24,236.09,216.00
2006-05-25,225.09,205.00
2006-05-26,245.60,202.00
2006-05-27,278.67,263.00
2006-05-28,244.33,236.00
2006-05-29,196.67,205.00
2006-05-30,198.17,182.00
2006-05-31,174.84,167.00
2006-06-01,170.25,158.00
2006-06-02,199.07,187.00
2006-06-03,156.01,172.00
2006-06-04,152.91,173.00
2006-06-05,136.75,149.00
2006-06-06,116.33,132.00
2006-06-07,96.00,120.00
2006-06-08,100.24,112.00
2006-06-09,86.00,110.00
2006-06-10,56.40,100.00
2006-06-11,56.99,105.00
2006-06-12,86.00,110.00
2006-06-13,168.16,176.00
2006-06-14,178.84,171.00
2006-06-15,157.32,149.00
2006-06-16,110.68,119.00
2006-06-17,78.07,106.00
2006-06-18,49.00,92.60
2006-06-19,61.03,77.20
2006-06-20,36.87,64.80
2006-06-21,13.70,57.30
2006-06-22,3.91,50.50
2006-06-23,-26.80,34.40
2006-06-24,-51.32,36.70
2006-06-25,-48.13,39.90
2006-06-26,-47.79,32.70
2006-06-27,-72.30,26.20
2006-06-28,-64.22,38.10
2006-06-29,-68.74,37.30
2006-06-30,-59.43,46.60
2006-07-01,-77.08,47.10
2006-07-02,-75.45,52.90
2006-07-03,-54.63,43.60
2006-07-04,-95.84,38.70
2006-07-05,-80.02,39.60
2006-07-06,-64.27,36.10
2006-07-07,-75.95,32.50
2006-07-08,-112.23,36.80
2006-07-09,-104.03,45.00
2006-07-10,-101.81,45.50
2006-07-11,-136.74,32.60
2006-07-12,-120.46,40.10
2006-07-13,-73.58,50.60
2006-07-14,-88.66,45.80
2006-07-15,-91.25,42.20
2006-07-16,-102.32,38.60
2006-07-17,-109.33,34.00
2006-07-18,-112.11,41.00
2006-07-19,-122.71,33.70
2006-07-20,-110.82,41.60
2006-07-21,-107.95,41.50
2006-07-22,-90.10,53.50
2006-07-23,-96.20,50.00
2006-07-24,-89.36,56.00
2006-07-25,-104.05,40.40
2006-07-26,-120.02,30.70
2006-07-27,-117.81,40.20
2006-07-28,-106.99,48.20
2006-07-29,-101.84,44.00
2006-07-30,-99.01,50.00
2006-07-31,-83.69,54.10
2006-08-01,-96.43,40.90
2006-08-02,-92.64,43.60
2006-08-03,-105.16,42.50
2006-08-04,-95.71,41.80
2006-08-05,-99.39,45.90
2006-08-06,-89.39,49.70
2006-08-07,-75.66,58.40
2006-08-08,-74.55,53.20
2006-08-09,-74.92,48.50
2006-08-10,-91.45,34.40
2006-08-11,-101.63,32.50
2006-08-12,-89.35,40.50
2006-08-13,-94.68,46.50
2006-08-14,-101.67,43.20
2006-08-15,-107.97,41.80
2006-08-16,-91.50,51.60
2006-08-17,-89.98,49.50
2006-08-18,-94.92,43.00
2006-08-19,-94.63,45.70
2006-08-20,-89.78,48.70
2006-08-21,-82.03,53.70
2006-08-22,-94.71,39.10
2006-08-23,-97.43,41.40
2006-08-24,-89.34,45.60
2006-08-25,-83.11,46.00
2006-08-26,-85.31,49.70
2006-08-27,-86.59,53.50
2006-08-28,-91.43,44.70
2006-08-29,-99.72,40.40
2006-08-30,-87.99,48.10
2006-08-31,-85.56,47.00
2006-09-01,-87.22,47.00
2006-09-02,-79.97,47.70
2006-09-03,-83.29,48.10
2006-09-04,-84.61,45.00
2006-09-05,-100.89,34.80
2006-09-06,-110.76,36.10
2006-09-07,-105.77,38.50
2006-09-08,-95.71,44.00
2006-09-09,-82.55,51.20
2006-09-10,-69.28,65.50
2006-09-11,-49.55,69.90
2006-09-12,-65.34,48.60
2006-09-13,-68.38,42.10
2006-09-14,-65.10,42.60
2006-09-15,-37.97,53.00
2006-09-16,-13.30,76.80
2006-09-17,-15.56,70.20
2006-09-18,-10.61,66.70
2006-09-19,-24.09,51.40
2006-09-20,-14.69,54.10
2006-09-21,-8.37,57.10
2006-09-22,1.77,61.10
2006-09-23,-6.62,56.80
2006-09-24,-4.90,55.10
2006-09-25,-18.89,52.80
2006-09-26,-25.37,44.10
2006-09-27,-31.17,39.50
2006-09-28,-31.68,46.70
2006-09-29,-50.88,39.30
2006-09-30,-29.95,49.40
2006-10-01,-27.89,57.20
2006-10-02,-3.17,63.10
2006-10-03,-3.10,55.20
2006-10-04,5.78,50.50
2006-10-05,19.10,57.70
2006-10-06,20.02,56.40
2006-10-07,18.24,50.70
2006-10-08,10.22,46.60
2006-10-09,5.84,45.90
2006-10-10,0.07,42.20
2006-10-11,5.78,39.40
2006-10-12,28.17,33.80
2006-10-13,90.62,41.70
2006-10-14,33.93,43.60
2006-10-15,46.83,54.30
2006-10-16,130.77,63.90
2006-10-17,116.75,61.50
2006-10-18,107.67,48.50
2006-10-19,108.97,41.10
2006-10-20,100.75,38.70
2006-10-21,28.75,34.60
2006-10-22,26.35,32.20
2006-10-23,90.23,33.80
2006-10-24,95.71,33.10
2006-10-25,61.72,34.00
2006-10-26,70.98,31.30
2006-10-27,64.20,30.50
2006-10-28,28.39,30.30
2006-10-29,30.30,30.30
2006-10-30,90.32,28.90
2006-10-31,94.90,28.80
2006-11-01,35.47,29.40
2006-11-02,29.00,29.00
2006-11-03,38.64,36.70
2006-11-04,34.82,38.70
2006-11-05,37.04,35.10
2006-11-06,32.66,34.60
2006-11-07,64.15,54.20
2006-11-08,69.60,69.60
2006-11-09,60.60,60.60
2006-11-10,47.18,45.00
2006-11-11,98.32,92.50
2006-11-12,72.34,60.20
2006-11-13,157.14,137.00
2006-11-14,170.95,161.00
2006-11-15,83.37,77.30
2006-11-16,88.94,76.80
2006-11-17,67.14,65.20
2006-11-18,63.02,58.90
2006-11-19,63.70,63.70
2006-11-20,96.47,90.40
2006-11-21,83.88,80.00
2006-11-22,101.39,91.20
2006-11-23,110.95,101.00
2006-11-24,71.44,69.50
2006-11-25,78.47,72.40
2006-11-26,95.94,83.80
2006-11-27,111.05,98.80
2006-11-28,85.16,77.00
2006-11-29,71.98,70.00
2006-11-30,66.26,58.10
2006-12-01,68.20,64.00
2006-12-02,68.66,60.50
2006-12-03,54.40,54.40
2006-12-04,54.38,52.40
2006-12-05,56.00,51.80
2006-12-06,58.73,52.80
2006-12-07,57.40,53.20
2006-12-08,48.30,52.50
2006-12-09,63.46,51.10
2006-12-10,63.26,55.10
2006-12-11,125.86,86.80
2006-12-12,201.13,146.00
2006-12-13,821.55,624.00
2006-12-14,610.88,489.00
2006-12-15,353.36,237.00
2006-12-16,276.49,165.00
2006-12-17,212.20,133.00
2006-12-18,191.96,117.00
2006-12-19,161.89,106.00
2006-12-20,146.96,90.80
2006-12-21,184.94,122.00
2006-12-22,181.92,121.00
2006-12-23,118.11,99.90
2006-12-24,114.81,96.60
2006-12-25,273.63,203.00
2006-12-26,1359.89,814.00
2006-12-27,863.48,570.00
2006-12-28,383.68,243.00
2006-12-29,274.35,162.00
2006-12-30,225.30,136.00
2006-12-31,153.58,119.00
2007-01-01,130.96,106.00
2007-01-02,187.29,100.00
2007-01-03,781.53,523.00
2007-01-04,939.88,693.00
2007-01-05,459.80,337.00
2007-01-06,412.77,329.00
2007-01-07,345.18,314.00
2007-01-08,377.91,269.00
2007-01-09,333.86,233.00
2007-01-10,366.55,257.00
2007-01-11,274.14,207.00
2007-01-12,198.42,166.00
2007-01-13,156.43,143.00
2007-01-14,133.61,112.00
2007-01-15,148.48,100.00
2007-01-16,173.70,89.40
2007-01-17,164.27,87.90
2007-01-18,165.37,80.70
2007-01-19,147.53,78.90
2007-01-20,97.45,78.20
2007-01-21,88.59,71.70
2007-01-22,133.14,63.90
2007-01-23,127.43,60.90
2007-01-24,115.33,59.60
2007-01-25,108.67,58.50
2007-01-26,99.12,60.10
2007-01-27,74.67,60.30
2007-01-28,62.28,56.80
2007-01-29,115.35,53.40
2007-01-30,104.49,51.10
2007-01-31,104.33,48.20
2007-02-01,100.57,44.10
2007-02-02,111.44,42.50
2007-02-03,57.96,40.90
2007-02-04,49.35,41.00
2007-02-05,111.61,45.80
2007-02-06,118.69,50.10
2007-02-07,115.93,61.40
2007-02-08,144.62,78.00
2007-02-09,182.86,81.70
2007-02-10,194.09,84.00
2007-02-11,207.61,122.00
2007-02-12,221.85,101.00
2007-02-13,169.00,74.20
2007-02-14,190.12,82.20
2007-02-15,238.85,128.00
2007-02-16,245.08,118.00
2007-02-17,155.68,110.00
2007-02-18,202.98,112.00
2007-02-19,197.37,99.70
2007-02-20,210.14,96.00
2007-02-21,381.71,227.00
2007-02-22,570.14,436.00
2007-02-23,487.79,334.00
2007-02-24,822.33,645.00
2007-02-25,877.85,638.00
2007-02-26,603.75,406.00
2007-02-27,473.06,333.00
2007-02-28,394.81,263.00
2007-03-01,349.36,224.00
2007-03-02,429.87,273.00
2007-03-03,589.23,398.00
2007-03-04,777.43,485.00
2007-03-05,773.81,453.00
2007-03-06,666.52,384.00
2007-03-07,649.81,364.00
2007-03-08,610.03,343.00
2007-03-09,550.03,324.00
2007-03-10,429.42,324.00
2007-03-11,440.32,319.00
2007-03-12,550.08,355.00
2007-03-13,515.33,363.00
2007-03-14,475.60,338.00
2007-03-15,434.89,327.00
2007-03-16,420.40,338.00
2007-03-17,385.92,330.00
2007-03-18,370.58,322.00
2007-03-19,374.58,304.00
2007-03-20,361.38,283.00
2007-03-21,343.25,257.00
2007-03-22,337.35,247.00
2007-03-23,311.82,240.00
2007-03-24,303.65,236.00
2007-03-25,324.11,275.00
2007-03-26,299.99,262.00
2007-03-27,304.65,256.00
2007-03-28,310.52,231.00
2007-03-29,321.16,230.00
2007-03-30,325.86,224.00
2007-03-31,305.16,214.00
2007-04-01,293.03,209.00
2007-04-02,307.62,189.00
2007-04-03,230.26,154.00
2007-04-04,227.29,208.00
2007-04-05,211.53,204.00
2007-04-06,144.58,202.00
2007-04-07,196.94,212.00
2007-04-08,228.07,205.00
2007-04-09,229.36,195.00
2007-04-10,202.83,176.00
2007-04-11,218.36,184.00
2007-04-12,218.13,180.00
2007-04-13,223.45,172.00
2007-04-14,337.70,226.00
2007-04-15,321.37,218.00
2007-04-16,269.77,210.00
2007-04-17,338.76,303.00
2007-04-18,373.09,353.00
2007-04-19,405.84,398.00
2007-04-20,381.92,378.00
2007-04-21,364.24,376.00
2007-04-22,360.67,369.00
2007-04-23,331.41,351.00
2007-04-24,284.07,312.00
2007-04-25,259.08,263.00
2007-04-26,235.84,228.00
2007-04-27,205.92,202.00
2007-04-28,165.40,185.00
2007-04-29,141.83,158.00
2007-04-30,181.84,150.00
2007-05-01,199.69,136.00
2007-05-02,214.93,154.00
2007-05-03,200.62,180.00
2007-05-04,212.00,212.00
2007-05-05,218.98,223.00
2007-05-06,186.43,199.00
2007-05-07,163.98,168.00
2007-05-08,115.38,136.00
2007-05-09,79.86,104.00
2007-05-10,90.68,94.60
2007-05-11,85.50,85.50
2007-05-12,49.37,77.30
2007-05-13,57.25,69.50
2007-05-14,66.63,58.80
2007-05-15,24.13,39.80
2007-05-16,16.31,36.40
2007-05-17,13.19,36.70
2007-05-18,-0.77,39.40
2007-05-19,-27.11,40.50
2007-05-20,-17.89,45.80
2007-05-21,6.30,49.90
2007-05-22,2.92,43.10
2007-05-23,-4.60,39.00
2007-05-24,-29.35,32.00
2007-05-25,-34.00,35.20
2007-05-26,-51.32,36.70
2007-05-27,-44.72,43.30
2007-05-28,-33.10,47.40
2007-05-29,-47.73,31.80
2007-05-30,-42.35,33.00
2007-05-31,-25.35,39.30
2007-06-01,-34.28,29.90
2007-06-02,-60.22,34.20
2007-06-03,-68.54,37.10
2007-06-04,-24.43,32.10
2007-06-05,4.69,53.80
2007-06-06,35.11,69.40
2007-06-07,29.08,59.20
2007-06-08,25.57,44.10
2007-06-09,-39.83,39.40
2007-06-10,-29.82,48.60
2007-06-11,-31.48,35.90
2007-06-12,-61.47,16.90
2007-06-13,-36.01,27.70
2007-06-14,-65.27,24.10
2007-06-15,-65.76,27.50
2007-06-16,-99.24,34.70
2007-06-17,-86.93,39.70
2007-06-18,-58.98,40.60
2007-06-19,-77.46,25.50
2007-06-20,-94.05,20.20
2007-06-21,-83.30,26.90
2007-06-22,-87.07,33.10
2007-06-23,-103.10,31.80
2007-06-24,-109.02,39.30
2007-06-25,-61.25,32.40
2007-06-26,-101.28,18.00
2007-06-27,-90.21,24.50
2007-06-28,-93.32,31.00
2007-06-29,-99.73,32.00
2007-06-30,-116.28,38.00
2007-07-01,-118.81,40.40
2007-07-02,-90.16,37.70
2007-07-03,-102.16,30.30
2007-07-04,-144.29,29.30
2007-07-05,-100.78,36.70
2007-07-06,-106.45,34.30
2007-07-07,-122.69,46.30
2007-07-08,-131.28,36.80
2007-07-09,-103.06,34.00
2007-07-10,-122.34,23.50
2007-07-11,-111.12,40.40
2007-07-12,-70.02,63.80
2007-07-13,-76.67,45.00
2007-07-14,-118.55,38.30
2007-07-15,-105.38,39.20
2007-07-16,-70.77,37.30
2007-07-17,-71.80,36.50
2007-07-18,50.07,118.00
2007-07-19,43.25,111.00
2007-07-20,-10.75,56.10
2007-07-21,-41.03,62.20
2007-07-22,-49.87,53.70
2007-07-23,-55.72,37.20
2007-07-24,-73.08,35.20
2007-07-25,-70.67,42.80
2007-07-26,-84.39,39.70
2007-07-27,-88.02,44.70
2007-07-28,-119.88,39.50
2007-07-29,-121.19,43.60
2007-07-30,-70.80,43.40
2007-07-31,-92.71,30.20
2007-08-01,-92.22,35.00
2007-08-02,-91.33,35.30
2007-08-03,-108.83,30.80
2007-08-04,-146.16,31.50
2007-08-05,-145.22,38.10
2007-08-06,-88.57,52.80
2007-08-07,-91.21,43.40
2007-08-08,-85.88,43.10
2007-08-09,-16.30,44.60
2007-08-10,-74.35,45.20
2007-08-11,-107.67,37.00
2007-08-12,-117.00,36.90
2007-08-13,-90.15,38.60
2007-08-14,-101.09,35.00
2007-08-15,-102.75,36.60
2007-08-16,-110.34,33.70
2007-08-17,-101.41,39.60
2007-08-18,-116.34,48.20
2007-08-19,-83.58,61.80
2007-08-20,-47.48,65.80
2007-08-21,-70.60,42.50
2007-08-22,-69.13,37.90
2007-08-23,-74.61,36.70
2007-08-24,-90.33,34.00
2007-08-25,-115.20,44.90
2007-08-26,-106.95,50.40
2007-08-27,-67.01,50.90
2007-08-28,-79.92,38.90
2007-08-29,-81.57,34.00
2007-08-30,-51.19,63.10
2007-08-31,-46.81,105.00
2007-09-01,-95.84,39.70
2007-09-02,-77.94,55.30
2007-09-03,-77.87,45.00
2007-09-04,-62.36,33.80
2007-09-05,-52.32,34.90
2007-09-06,-49.34,35.10
2007-09-07,-58.87,31.40
2007-09-08,-77.49,31.50
2007-09-09,-83.80,34.30
2007-09-10,-70.07,36.70
2007-09-11,-90.70,26.50
2007-09-12,-102.56,27.00
2007-09-13,-79.63,32.60
2007-09-14,-59.18,35.60
2007-09-15,-84.40,37.10
2007-09-16,-78.64,39.00
2007-09-17,-48.92,37.50
2007-09-18,-62.66,24.10
2007-09-19,-52.06,29.50
2007-09-20,-24.87,41.30
2007-09-21,-33.66,27.00
2007-09-22,-58.74,30.20
2007-09-23,-59.95,26.90
2007-09-24,-34.32,25.50
2007-09-25,-24.91,26.10
2007-09-26,-23.78,28.60
2007-09-27,-15.84,26.70
2007-09-28,14.95,55.30
2007-09-29,-16.45,46.30
2007-09-30,-2.08,54.30
2007-10-01,57.25,82.70
2007-10-02,38.12,53.90
2007-10-03,81.87,75.60
2007-10-04,73.65,68.90
2007-10-05,78.30,68.80
2007-10-06,45.11,62.40
2007-10-07,36.88,57.60
2007-10-08,89.67,64.20
2007-10-09,87.88,52.90
2007-10-10,90.71,52.10
2007-10-11,94.37,57.50
2007-10-12,78.26,49.30
2007-10-13,42.38,39.10
2007-10-14,32.76,34.50
2007-10-15,44.22,39.40
2007-10-16,49.53,44.70
2007-10-17,48.00,48.00
2007-10-18,53.81,45.70
2007-10-19,441.72,352.00
2007-10-20,159.00,146.00
2007-10-21,85.87,77.60
2007-10-22,62.55,59.20
2007-10-23,54.95,51.80
2007-10-24,42.95,46.10
2007-10-25,37.28,48.90
2007-10-26,54.15,50.80
2007-10-27,37.63,39.20
2007-10-28,38.97,37.40
2007-10-29,43.25,39.90
2007-10-30,56.65,53.50
2007-10-31,42.87,41.10
2007-11-01,38.60,38.60
2007-11-02,39.75,36.60
2007-11-03,35.50,35.50
2007-11-04,36.37,34.60
2007-11-05,34.70,34.70
2007-11-06,30.93,32.70
2007-11-07,32.50,32.50
2007-11-08,39.00,32.30
2007-11-09,38.27,30.20
2007-11-10,43.55,40.20
2007-11-11,46.18,44.60
2007-11-12,47.85,44.50
2007-11-13,109.46,75.00
2007-11-14,76.24,48.20
2007-11-15,93.75,40.40
2007-11-16,107.56,50.80
2007-11-17,130.62,71.60
2007-11-18,158.34,90.60
2007-11-19,346.75,274.00
2007-11-20,117.09,105.00
2007-11-21,72.57,70.90
2007-11-22,61.68,58.10
2007-11-23,54.62,51.00
2007-11-24,51.71,48.30
2007-11-25,49.72,46.10
2007-11-26,59.85,49.20
2007-11-27,119.20,71.50
2007-11-28,102.02,52.40
2007-11-29,103.14,46.50
2007-11-30,102.21,44.60
2007-12-01,45.57,42.10
2007-12-02,76.22,42.00
2007-12-03,158.36,53.50
2007-12-04,214.41,104.00
2007-12-05,155.21,70.00
2007-12-06,233.13,104.00
2007-12-07,331.63,189.00
2007-12-08,142.18,121.00
2007-12-09,126.34,82.60
2007-12-10,150.27,72.70
2007-12-11,136.08,64.20
2007-12-12,133.06,58.90
2007-12-13,126.92,55.70
2007-12-14,127.18,53.80
2007-12-15,70.96,59.01
2007-12-16,98.69,56.80
2007-12-17,164.27,55.80
2007-12-18,156.75,61.70
2007-12-19,165.21,73.00
2007-12-20,269.09,141.00
2007-12-21,138.93,88.30
2007-12-22,93.73,72.50
2007-12-23,99.67,74.10
2007-12-24,341.97,253.00
2007-12-25,180.21,137.00
2007-12-26,143.28,111.00
2007-12-27,154.35,96.30
2007-12-28,153.29,108.00
2007-12-29,134.69,111.00
2007-12-30,152.44,124.00
2007-12-31,157.69,93.90
2008-01-01,101.91,84.10
2008-01-02,151.46,78.90
2008-01-03,215.49,111.00
2008-01-04,1681.06,1080.00
2008-01-05,814.83,602.00
2008-01-06,353.93,268.00
2008-01-07,300.82,202.00
2008-01-08,361.89,261.00
2008-01-09,348.60,237.00
2008-01-10,498.73,358.00
2008-01-11,351.22,252.00
2008-01-12,420.55,309.00
2008-01-13,352.52,267.00
2008-01-14,306.82,203.00
2008-01-15,299.79,206.00
2008-01-16,265.97,166.00
2008-01-17,234.69,145.00
2008-01-18,214.66,132.00
2008-01-19,156.41,125.00
2008-01-20,194.05,129.00
2008-01-21,193.31,120.00
2008-01-22,190.60,104.00
2008-01-23,150.17,99.90
2008-01-24,187.35,99.70
2008-01-25,177.16,95.00
2008-01-26,110.37,92.00
2008-01-27,151.54,114.00
2008-01-28,216.46,130.00
2008-01-29,216.52,133.00
2008-01-30,210.41,135.00
2008-01-31,546.16,418.00
2008-02-01,415.89,304.00
2008-02-02,301.25,246.00
2008-02-03,477.84,414.00
2008-02-04,338.12,227.00
2008-02-05,270.75,179.00
2008-02-06,275.78,169.00
2008-02-07,294.81,174.00
2008-02-08,285.43,183.00
2008-02-09,236.38,165.00
2008-02-10,258.51,184.00
2008-02-11,363.23,208.00
2008-02-12,418.24,236.00
2008-02-13,432.18,241.00
2008-02-14,322.92,181.00
2008-02-15,260.06,158.00
2008-02-16,229.77,161.00
2008-02-17,231.15,162.00
2008-02-18,269.82,161.00
2008-02-19,317.23,162.00
2008-02-20,306.84,166.00
2008-02-21,310.30,162.00
2008-02-22,281.23,148.00
2008-02-23,234.41,137.00
2008-02-24,210.69,129.00
2008-02-25,279.07,153.00
2008-02-26,277.57,150.00
2008-02-27,274.46,150.00
2008-02-28,305.77,154.00
2008-02-29,316.75,161.00
2008-03-01,319.88,186.00
2008-03-02,236.00,157.00
2008-03-03,264.36,139.00
2008-03-04,251.86,129.00
2008-03-05,230.08,116.00
2008-03-06,224.08,110.00
2008-03-07,221.15,106.00
2008-03-08,172.90,105.00
2008-03-09,160.57,106.00
2008-03-10,239.46,117.00
2008-03-11,290.38,138.00
2008-03-12,299.41,147.00
2008-03-13,378.66,199.00
2008-03-14,344.99,174.00
2008-03-15,294.04,158.00
2008-03-16,262.28,143.00
2008-03-17,280.02,136.00
2008-03-18,427.21,227.00
2008-03-19,564.81,324.00
2008-03-20,501.44,277.00
2008-03-21,394.61,202.00
2008-03-22,266.26,173.00
2008-03-23,282.86,164.00
2008-03-24,437.83,229.00
2008-03-25,453.00,255.00
2008-03-26,418.80,219.00
2008-03-27,371.99,195.00
2008-03-28,373.38,207.00
2008-03-29,308.53,229.00
2008-03-30,278.81,203.00
2008-03-31,285.53,168.00
2008-04-01,233.02,137.00
2008-04-02,235.26,159.00
2008-04-03,183.07,160.00
2008-04-04,191.60,161.00
2008-04-05,181.07,158.00
2008-04-06,184.59,154.00
2008-04-07,196.66,143.00
2008-04-08,207.75,145.00
2008-04-09,201.77,142.00
2008-04-10,211.69,148.00
2008-04-11,197.93,146.00
2008-04-12,184.00,184.00
2008-04-13,257.68,218.00
2008-04-14,365.37,262.00
2008-04-15,329.17,313.00
2008-04-16,327.00,327.00
2008-04-17,345.00,345.00
2008-04-18,340.66,324.99
2008-04-19,287.35,275.00
2008-04-20,301.06,309.00
2008-04-21,272.66,305.00
2008-04-22,314.00,314.00
2008-04-23,311.09,291.00
2008-04-24,253.32,293.00
2008-04-25,255.24,267.00
2008-04-26,196.91,241.00
